#EV 135
6 22 4.3325e-01 4 -1 0 0 0
#EV 14204
6 22 8.1646e-01 7 -1 0 0 0
#EV 14309
22 22 4.4300e-01 4 -1 0 0 0
#EV 14381
6 22 6.1974e-01 7 -1 0 0 0
#EV 14617
7 22 3.6938e-01 7 -1 0 0 0
#EV 14664
6 22 7.8997e-01 4 -1 0 0 0
#EV 14701
6 22 7.1078e-01 4 -1 0 0 0
#EV 14793
6 22 0.0000e+00 1 -1 0 0 0
#EV 14855
6 22 4.0650e-01 4 -1 0 0 0
#EV 14954
6 22 6.8726e-01 4 -1 0 0 0
#EV 14987
43 22 4.0560e-01 4 -1 0 0 0
#EV 15091
6 22 3.0136e-01 1 -1 0 0 0
#EV 15263
64 22 3.7200e-01 4 -1 0 0 0
#EV 15340
6 22 2.7049e-01 7 -1 0 0 0
#EV 15351
27 22 2.1957e-01 4 -1 0 0 0
#EV 15584
22 22 4.6789e-01 4 -1 0 0 0
#EV 15666
6 22 4.3046e-01 4 -1 0 0 0
#EV 15757
33 22 3.6192e-01 4 -1 0 0 0
#EV 15786
6 22 6.5859e-01 1 -1 0 0 0
#EV 15797
62 22 2.4197e-01 4 -1 0 0 0
#EV 15827
6 22 3.2779e-01 7 -1 0 0 0
#EV 15848
6 22 1.0905e+00 4 -1 0 0 0
#EV 15884
6 22 0.0000e+00 4 -1 0 0 0
#EV 16633
6 22 2.9709e-01 2 -1 0 0 0
6 22 0.0000e+00 1 -1 0 0 0
#EV 16671
6 22 1.0006e+00 4 -1 0 0 0
#EV 16826
19 22 2.4877e-01 4 -1 0 0 0
#EV 16874
19 22 0.0000e+00 4 -1 0 0 0
#EV 17055
30 22 0.0000e+00 5 -1 0 0 0
#EV 17235
19 22 0.0000e+00 5 -1 0 0 0
#EV 17291
54 22 2.9542e-01 4 -1 0 0 0
#EV 17399
6 22 2.7611e-01 1 -1 0 0 0
#EV 17406
42 22 3.0793e-01 4 -1 0 0 0
#EV 17546
6 22 1.2653e+00 7 -1 0 0 0
#EV 17548
6 22 8.4259e-01 7 -1 0 0 0
#EV 17843
6 22 8.9086e-01 4 -1 0 0 0
#EV 17870
14 22 2.5774e-01 4 -1 0 0 0
#EV 18197
6 22 7.2084e-01 7 -1 0 0 0
#EV 18208
6 22 4.0983e-01 1 -1 0 0 0
#EV 18405
6 22 1.7474e-01 4 -1 0 0 0
#EV 18506
6 22 2.2079e-01 7 -1 0 0 0
#EV 18520
6 22 9.3448e-01 7 -1 0 0 0
#EV 18599
6 22 2.9518e-01 1 -1 0 0 0
#EV 18648
7 22 1.2638e+00 7 -1 0 0 0
#EV 18785
6 22 3.7688e-01 1 -1 0 0 0
#EV 19028
24 22 3.9490e-01 4 -1 0 0 0
#EV 19041
28 22 3.4295e-01 4 -1 0 0 0
#EV 19065
69 22 4.0175e-01 6 -1 0 0 0
#EV 19112
6 22 4.1895e-01 7 -1 0 0 0
#EV 19190
6 22 2.3208e-01 4 -1 0 0 0
#EV 19376
6 22 8.3812e-01 1 -1 0 0 0
#EV 19392
6 22 1.0258e+00 7 -1 0 0 0
#EV 19396
7 22 0.0000e+00 7 -1 0 0 0
#EV 19407
7 22 2.7165e-01 1 -1 0 0 0
#EV 19455
6 22 5.6289e-01 2 -1 0 0 0
#EV 19496
8 -11 1.7082e-01 4 -1 0 0 0
#EV 19553
12 22 4.7942e-01 4 -1 0 0 0
#EV 19655
6 22 0.0000e+00 1 -1 0 0 0
#EV 19779
6 22 4.1470e-01 5 -1 0 0 0
#EV 19911
6 22 1.1795e+00 4 -1 0 0 0
#EV 19946
6 22 7.3992e-01 4 -1 0 0 0
#EV 20042
6 22 6.6556e-01 2 -1 0 0 0
#EV 20043
6 22 6.1709e-01 4 -1 0 0 0
#EV 20125
6 22 1.7383e-01 6 -1 0 0 0
#EV 20208
7 22 1.0982e+00 7 -1 0 0 0
#EV 20313
6 22 0.0000e+00 1 -1 0 0 0
#EV 20582
6 22 9.3780e-01 4 -1 0 0 0
#EV 20945
6 22 2.7331e-01 7 -1 0 0 0
#EV 21079
6 22 4.0296e-01 7 -1 0 0 0
#EV 21265
19 22 4.8150e-01 4 -1 0 0 0
#EV 21286
6 22 0.0000e+00 7 -1 0 0 0
#EV 21546
6 22 6.7783e-01 5 -1 0 0 0
#EV 21673
12 22 0.0000e+00 4 -1 0 0 0
#EV 21784
90 22 2.4994e-01 4 -1 0 0 0
#EV 21809
39 22 1.5525e-01 4 -1 0 0 0
#EV 22001
7 22 3.3762e-01 4 -1 0 0 0
#EV 22170
6 22 3.7000e-01 7 -1 0 0 0
#EV 22185
6 22 0.0000e+00 6 -1 0 0 0
#EV 22284
58 22 3.9592e-01 4 -1 0 0 0
#EV 22436
6 22 6.1994e-01 6 -1 0 0 0
#EV 22447
6 22 2.8555e-01 7 -1 0 0 0
#EV 22458
6 22 2.3576e-01 1 -1 0 0 0
#EV 22466
6 22 3.2389e-01 4 -1 0 0 0
#EV 22543
6 22 7.0906e-01 4 -1 0 0 0
#EV 22591
6 22 2.5725e-01 4 -1 0 0 0
#EV 22615
40 22 0.0000e+00 4 -1 0 0 0
#EV 22903
16 22 3.2485e-01 4 -1 0 0 0
#EV 23232
6 22 6.9205e-01 1 -1 0 0 0
#EV 23260
6 22 5.8652e-01 7 -1 0 0 0
#EV 23422
6 22 1.7824e-01 7 -1 0 0 0
#EV 23490
6 22 8.0031e-01 2 -1 0 0 0
#EV 23519
6 22 8.2531e-01 1 -1 0 0 0
#EV 23653
6 22 9.7359e-01 5 -1 0 0 0
#EV 23720
24 22 4.1780e-01 4 -1 0 0 0
#EV 23798
6 22 1.0634e+00 7 -1 0 0 0
#EV 23972
6 22 1.1677e+00 4 -1 0 0 0
#EV 24024
6 22 1.2542e+00 7 -1 0 0 0
#EV 24188
6 22 7.8906e-01 7 -1 0 0 0
#EV 24481
9 22 2.0411e-01 4 -1 0 0 0
#EV 24485
7 22 3.0322e-01 1 -1 0 0 0
#EV 24615
6 22 3.1376e-01 7 -1 0 0 0
#EV 24697
6 22 3.8717e-01 1 -1 0 0 0
#EV 24732
6 22 1.9900e-01 4 -1 0 0 0
#EV 24745
6 22 9.2281e-01 1 -1 0 0 0
#EV 25030
7 22 2.3625e-01 2 -1 0 0 0
#EV 25163
20 22 2.3652e-01 4 -1 0 0 0
#EV 25164
6 22 4.0099e-01 4 -1 0 0 0
#EV 25191
6 22 9.6524e-01 1 -1 0 0 0
#EV 25316
6 22 3.2177e-01 2 -1 0 0 0
#EV 25460
6 22 5.2853e-01 4 -1 0 0 0
#EV 25477
6 22 1.0158e+00 4 -1 0 0 0
#EV 25538
6 22 1.0749e+00 6 -1 0 0 0
#EV 25580
6 22 5.3076e-01 1 -1 0 0 0
#EV 25631
43 22 2.3032e-01 4 -1 0 0 0
#EV 25638
6 22 9.1511e-01 4 -1 0 0 0
#EV 25774
8 11 4.8080e-01 7 -1 0 0 0
#EV 25896
6 22 5.0941e-01 7 -1 0 0 0
#EV 26063
13 22 0.0000e+00 4 -1 0 0 0
#EV 26146
61 22 0.0000e+00 4 -1 0 0 0
#EV 26188
6 22 2.9272e-01 1 -1 0 0 0
#EV 26805
6 22 9.2550e-01 4 -1 0 0 0
#EV 26817
6 22 6.8868e-01 7 -1 0 0 0
#EV 26979
38 22 0.0000e+00 4 -1 0 0 0
#EV 27016
6 22 1.8893e-01 4 -1 0 0 0
#EV 27036
6 22 5.6373e-01 6 -1 0 0 0
#EV 27187
6 22 2.7306e-01 7 -1 0 0 0
#EV 27504
6 22 2.7860e-01 5 -1 0 0 0
#EV 27648
17 22 1.0567e-01 4 -1 0 0 0
#EV 27651
6 22 5.5490e-01 2 -1 0 0 0
#EV 27652
32 22 4.6388e-01 4 -1 0 0 0
#EV 27728
6 22 4.2758e-01 3 -1 0 0 0
#EV 27975
6 22 4.2288e-01 2 -1 0 0 0
#EV 28141
6 22 3.6226e-01 2 -1 0 0 0
#EV 28200
11 22 0.0000e+00 4 -1 0 0 0
#EV 28382
27 22 2.3763e-01 4 -1 0 0 0
#EV 28566
7 22 8.1856e-01 3 -1 0 0 0
#EV 28865
17 22 2.3764e-01 4 -1 0 0 0
#EV 28906
6 22 4.1805e-01 7 -1 0 0 0
#EV 29049
22 22 3.3705e-01 4 -1 0 0 0
#EV 29269
6 22 1.2602e+00 4 -1 0 0 0
#EV 29369
6 22 2.1319e-01 7 -1 0 0 0
#EV 29371
67 22 2.5699e-01 4 -1 0 0 0
#EV 29435
6 22 1.2543e+00 7 -1 0 0 0
#EV 29670
80 22 0.0000e+00 4 -1 0 0 0
#EV 29693
7 22 0.0000e+00 1 -1 0 0 0
#EV 29694
6 22 2.9591e-01 1 -1 0 0 0
#EV 29790
37 22 0.0000e+00 4 -1 0 0 0
#EV 30049
83 22 1.9212e-01 4 -1 0 0 0
#EV 30106
6 22 5.8479e-01 1 -1 0 0 0
#EV 30115
25 22 2.4376e-01 4 -1 0 0 0
#EV 30238
6 22 6.2443e-01 6 -1 0 0 0
#EV 30239
72 22 1.8603e-01 3 4.1753e-02 -4.8229e+00 2.3539e+00 1.5826e+00 
#EV 30460
44 22 0.0000e+00 4 -1 0 0 0
#EV 30733
14 22 2.7958e-01 4 -1 0 0 0
#EV 30777
69 22 3.1727e-01 4 -1 0 0 0
#EV 31108
16 22 3.2505e-01 4 -1 0 0 0
#EV 31240
18 22 4.8085e-01 4 -1 0 0 0
#EV 31264
7 22 5.2229e-01 5 -1 0 0 0
#EV 31351
16 22 2.6559e-01 4 -1 0 0 0
#EV 31360
6 22 9.0579e-01 2 -1 0 0 0
#EV 31410
6 22 4.2080e-01 6 -1 0 0 0
#EV 31521
6 22 0.0000e+00 1 -1 0 0 0
#EV 31551
55 22 1.8606e-01 4 -1 0 0 0
#EV 31636
6 22 2.3753e-01 5 -1 0 0 0
6 22 1.3976e-01 2 -1 0 0 0
#EV 31709
53 22 3.8996e-01 4 -1 0 0 0
#EV 31753
6 22 7.1251e-01 5 -1 0 0 0
#EV 31762
22 22 1.9536e-01 4 -1 0 0 0
#EV 31955
37 22 0.0000e+00 4 -1 0 0 0
#EV 32311
7 22 4.9198e-01 3 -1 0 0 0
#EV 32324
19 22 0.0000e+00 4 -1 0 0 0
#EV 32356
53 22 3.8543e-01 4 -1 0 0 0
#EV 32477
23 22 1.7163e-01 4 -1 0 0 0
#EV 32712
6 22 2.5157e-01 3 -1 0 0 0
#EV 32751
6 22 3.0317e-01 7 -1 0 0 0
#EV 32770
6 22 0.0000e+00 2 -1 0 0 0
#EV 32872
40 22 3.3562e-01 4 -1 0 0 0
#EV 33126
6 22 2.5548e-01 4 -1 0 0 0
#EV 33198
6 22 3.9665e-01 2 -1 0 0 0
#EV 33318
6 22 2.1923e-01 7 -1 0 0 0
#EV 33342
15 22 0.0000e+00 4 -1 0 0 0
#EV 33488
28 22 0.0000e+00 4 -1 0 0 0
#EV 33568
6 22 5.8860e-01 6 -1 0 0 0
#EV 33603
6 22 1.0879e+00 4 -1 0 0 0
#EV 33724
6 22 2.2567e-01 1 -1 0 0 0
#EV 33743
6 22 5.7611e-01 4 -1 0 0 0
#EV 33782
53 22 0.0000e+00 7 -1 0 0 0
#EV 33956
6 22 5.9611e-01 7 -1 0 0 0
#EV 34203
6 22 7.1937e-01 2 -1 0 0 0
#EV 34243
6 22 0.0000e+00 7 -1 0 0 0
#EV 34292
17 22 4.2355e-01 4 -1 0 0 0
#EV 34313
17 22 3.5940e-01 4 -1 0 0 0
#EV 34317
18 22 0.0000e+00 4 -1 0 0 0
#EV 34348
7 22 8.4069e-01 4 -1 0 0 0
#EV 34410
6 22 5.6829e-01 4 -1 0 0 0
#EV 34456
6 22 1.1611e+00 7 -1 0 0 0
#EV 34607
6 22 7.7698e-01 7 -1 0 0 0
#EV 34698
73 22 2.3084e-01 5 1.5700e-01 -4.6310e+00 1.8183e+00 1.7944e+00 
#EV 34797
20 22 1.9465e-01 4 -1 0 0 0
#EV 35022
42 22 3.5237e-01 4 -1 0 0 0
#EV 35033
6 22 4.4092e-01 1 -1 0 0 0
#EV 35050
62 22 5.0273e-01 5 -1 0 0 0
#EV 35091
35 22 1.7672e-01 4 -1 0 0 0
35 22 0.0000e+00 7 -1 0 0 0
#EV 35137
6 22 3.5970e-01 4 -1 0 0 0
#EV 35263
6 22 2.9764e-01 7 -1 0 0 0
#EV 35454
11 22 0.0000e+00 4 -1 0 0 0
#EV 35647
60 22 1.7214e-01 4 -1 0 0 0
#EV 35671
6 22 1.6936e-01 7 -1 0 0 0
#EV 35719
28 22 2.2895e-01 4 -1 0 0 0
#EV 35818
29 22 2.7372e-01 4 -1 0 0 0
#EV 36327
44 22 3.0196e-01 4 -1 0 0 0
#EV 36487
6 22 9.0528e-01 7 -1 0 0 0
#EV 36570
47 22 4.7978e-01 4 -1 0 0 0
#EV 36601
6 22 1.0495e+00 1 -1 0 0 0
#EV 36619
12 22 3.5042e-01 4 -1 0 0 0
#EV 36695
19 22 3.7535e-01 4 -1 0 0 0
#EV 36747
6 22 2.3615e-01 7 -1 0 0 0
#EV 36786
6 22 2.3309e-01 1 -1 0 0 0
#EV 36845
6 22 2.2049e-01 7 -1 0 0 0
#EV 36948
6 22 3.0769e-01 7 -1 0 0 0
6 22 3.0026e-01 6 -1 0 0 0
#EV 36966
22 22 3.5480e-01 4 -1 0 0 0
#EV 37037
6 22 2.7249e-01 4 -1 0 0 0
#EV 37062
8 22 4.0765e-01 4 -1 0 0 0
#EV 37106
6 22 1.0673e+00 1 -1 0 0 0
#EV 37241
91 22 2.2603e-01 1 -1 0 0 0
#EV 37314
25 22 3.5209e-01 5 -1 0 0 0
#EV 37470
6 22 3.3824e-01 4 -1 0 0 0
#EV 37652
6 22 6.0282e-01 4 -1 0 0 0
#EV 37859
6 22 3.7169e-01 1 -1 0 0 0
#EV 38031
7 11 8.7667e-01 5 -1 0 0 0
#EV 38086
21 22 4.7485e-01 4 -1 0 0 0
#EV 38288
6 22 9.5540e-01 6 -1 0 0 0
#EV 38421
7 22 3.2885e-01 6 -1 0 0 0
#EV 38589
45 22 4.2053e-01 3 -1 0 0 0
#EV 38767
6 22 7.5457e-01 3 -1 0 0 0
#EV 38790
6 22 2.6906e-01 1 -1 0 0 0
#EV 38842
6 22 3.2760e-01 4 -1 0 0 0
#EV 39039
6 22 4.1361e-01 4 -1 0 0 0
#EV 39184
66 22 4.1865e-01 4 -1 0 0 0
#EV 39286
64 22 0.0000e+00 6 9.9985e-02 -4.8053e+00 9.1047e-01 -3.0683e+00 
#EV 39516
6 22 3.8684e-01 7 -1 0 0 0
#EV 39973
34 22 0.0000e+00 4 -1 0 0 0
#EV 40049
6 22 2.5338e-01 4 -1 0 0 0
6 22 0.0000e+00 5 -1 0 0 0
#EV 40187
6 22 1.1321e+00 5 -1 0 0 0
#EV 40517
6 22 1.2336e+00 4 -1 0 0 0
#EV 40670
6 22 4.4412e-01 1 -1 0 0 0
#EV 40786
6 22 4.5523e-01 1 -1 0 0 0
#EV 40916
22 22 3.2796e-01 4 -1 0 0 0
#EV 41011
55 22 1.9985e-01 3 -1 0 0 0
#EV 41041
6 22 4.2807e-01 1 -1 0 0 0
#EV 41131
7 22 2.6505e-01 4 -1 0 0 0
7 22 0.0000e+00 5 -1 0 0 0
#EV 41149
4 -11 1.6695e-01 5 -1 0 0 0
#EV 41160
6 22 5.7751e-01 1 -1 0 0 0
6 22 1.4300e-01 2 -1 0 0 0
#EV 41341
78 22 2.2827e-01 4 -1 0 0 0
#EV 41462
6 22 3.0320e-01 7 -1 0 0 0
#EV 41529
6 22 5.6829e-01 2 -1 0 0 0
#EV 41649
6 22 3.6681e-01 1 -1 0 0 0
#EV 41726
6 22 0.0000e+00 3 -1 0 0 0
#EV 41990
6 22 4.7486e-01 1 -1 0 0 0
#EV 42239
6 22 8.5655e-01 1 -1 0 0 0
#EV 42391
6 22 0.0000e+00 5 -1 0 0 0
#EV 42439
105 22 4.6127e-01 2 -1 0 0 0
#EV 42496
6 22 4.8089e-01 4 -1 0 0 0
#EV 42601
6 22 9.3565e-01 1 -1 0 0 0
#EV 43065
6 22 2.9703e-01 1 -1 0 0 0
#EV 43217
6 22 7.1623e-01 7 -1 0 0 0
#EV 43270
12 22 3.7306e-01 4 -1 0 0 0
#EV 43337
15 22 3.7472e-01 4 -1 0 0 0
#EV 43342
21 22 4.8460e-01 4 -1 0 0 0
#EV 43490
6 22 3.4424e-01 2 -1 0 0 0
#EV 43493
7 22 2.1304e-01 5 -1 0 0 0
#EV 43515
6 22 3.1278e-01 3 -1 0 0 0
#EV 43580
6 22 3.6508e-01 6 -1 0 0 0
#EV 43788
63 22 3.4654e-01 4 -1 0 0 0
#EV 43862
26 22 4.3394e-01 4 -1 0 0 0
#EV 43870
6 22 9.7218e-01 4 -1 0 0 0
#EV 43961
6 22 2.4036e-01 4 -1 0 0 0
8 11 5.4681e-01 3 -1 0 0 0
#EV 44134
6 22 6.7414e-01 7 -1 0 0 0
#EV 44159
6 22 5.2325e-01 4 -1 0 0 0
#EV 44319
6 22 0.0000e+00 7 -1 0 0 0
#EV 44415
6 22 8.9481e-01 1 -1 0 0 0
#EV 44418
6 22 2.4044e-01 7 -1 0 0 0
#EV 44618
6 22 2.4238e-01 7 -1 0 0 0
#EV 44668
6 22 2.1379e-01 6 -1 0 0 0
#EV 44831
7 22 4.1644e-01 6 -1 0 0 0
#EV 45043
6 22 4.2827e-01 1 -1 0 0 0
#EV 45133
6 22 2.4338e-01 4 -1 0 0 0
#EV 45153
100 22 2.0809e-01 4 -1 0 0 0
#EV 45209
6 22 7.9275e-01 4 -1 0 0 0
#EV 45242
6 22 6.0899e-01 4 -1 0 0 0
#EV 45284
6 22 2.8604e-01 1 -1 0 0 0
#EV 45334
6 22 5.4324e-01 1 -1 0 0 0
#EV 45357
6 22 2.0016e-01 7 -1 0 0 0
#EV 45404
6 22 2.2716e-01 4 -1 0 0 0
#EV 45562
42 22 4.9365e-01 4 -1 0 0 0
#EV 45611
27 22 3.7550e-01 4 -1 0 0 0
#EV 45728
6 22 4.0961e-01 4 -1 0 0 0
#EV 45734
6 22 1.1424e+00 5 -1 0 0 0
#EV 45785
6 22 1.0318e+00 7 -1 0 0 0
#EV 45786
6 22 5.8253e-01 7 -1 0 0 0
#EV 45901
6 22 1.9287e-01 1 -1 0 0 0
#EV 45913
6 22 0.0000e+00 1 -1 0 0 0
#EV 46194
6 22 7.1609e-01 1 -1 0 0 0
#EV 46352
6 22 2.0617e-01 5 -1 0 0 0
#EV 46381
6 22 5.7142e-01 3 -1 0 0 0
#EV 46513
6 22 5.4887e-01 4 -1 0 0 0
#EV 46674
6 22 2.0265e-01 6 -1 0 0 0
#EV 46685
6 22 4.4980e-01 1 -1 0 0 0
#EV 46774
71 22 2.4035e-01 4 -1 0 0 0
#EV 46813
6 22 3.1831e-01 1 -1 0 0 0
#EV 46925
6 22 3.7572e-01 1 -1 0 0 0
#EV 46935
6 22 4.9899e-01 7 -1 0 0 0
#EV 47257
17 22 2.5400e-01 4 -1 0 0 0
#EV 47324
6 22 6.0446e-01 4 -1 0 0 0
#EV 47418
19 22 3.1732e-01 4 -1 0 0 0
#EV 47913
6 22 4.8466e-01 1 -1 0 0 0
#EV 48274
6 22 1.1665e+00 7 -1 0 0 0
#EV 48284
6 22 0.0000e+00 7 -1 0 0 0
#EV 48410
6 22 2.3414e-01 1 -1 0 0 0
#EV 48437
6 22 6.7804e-01 2 -1 0 0 0
#EV 48754
